2020-03-22 22:09:06.272 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:08.888 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:09:08.888 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:11.481 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:09:11.482 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:14.430 | INFO     | __main__:<module>:10 - Starting up!
2020-03-22 22:09:25.319 | INFO     | __main__:<module>:10 - Starting up!
2020-03-22 22:09:25.320 | INFO     | controlpanel.updaters:run:31 - Starting MQTT updater thread
2020-03-22 22:09:25.580 | INFO     | controlpanel.frames:next_frame:49 - Frame switch: 0
2020-03-22 22:09:25.619 | INFO     | controlpanel.updaters:on_connect:40 - HEJ!
2020-03-22 22:09:25.619 | INFO     | controlpanel.updaters:on_connect:41 - Connected with result code  0
2020-03-22 22:09:25.620 | INFO     | controlpanel.updaters:on_connect:42 - /megatron/electricityTicker
2020-03-22 22:09:27.518 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:27.519 | ERROR    | controlpanel.updaters:on_message:77 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:30.162 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:30.163 | ERROR    | controlpanel.updaters:on_message:77 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:32.580 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:32.581 | ERROR    | controlpanel.updaters:on_message:77 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:34.847 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:34.847 | ERROR    | controlpanel.updaters:on_message:77 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:37.427 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:37.427 | ERROR    | controlpanel.updaters:on_message:77 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:40.139 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:40.140 | ERROR    | controlpanel.updaters:on_message:77 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:42.862 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:42.863 | ERROR    | controlpanel.updaters:on_message:77 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
